email,domain,audience,business_name
epiphanymedspa206@gmail.com,gmail.com,medspa,"Epiphany Medspa and Wellness, Fullerton"
etherealaestheticsllc@gmail.com,gmail.com,medspa,"Ethereal Aesthetics, Vancouver"
info@evolutionhwc.com,evolutionhwc.com,medspa,evolutionhwc.com
contact@evolutionmedkc.com,evolutionmedkc.com,medspa,evolutionmedkc.com
info@evolutionofherbeauty.com,evolutionofherbeauty.com,medspa,Evolution Of Her Beauty
hello@evolvmd.com,evolvmd.com,medspa,evolvmd.com
info@evoqeaesthetics.com,evoqeaesthetics.com,medspa,Evoqé Medical Aesthetics
info@firstdownhealthcare.com,firstdownhealthcare.com,medspa,First Down Healthcare & Aesthetics
arturo.ledezma@live.com,live.com,medspa,"First Keller Healthcare, Keller"
info@fitzyshadesmedspa.com,fitzyshadesmedspa.com,medspa,fitzyshadesmedspa.com
frontdesk@floridaantiagingcenter.com,floridaantiagingcenter.com,medspa,Florida Anti-Aging Center
foothillsmedspa@gmail.com,gmail.com,medspa,Foothills Med Spa
info@getthinfl.com,getthinfl.com,medspa,getthinfl.com
glimpseoffice@gmail.com,gmail.com,medspa,Glimpse Medical
info@gouldsalonspa.com,gouldsalonspa.com,medspa,Gould's Salon Spa (Cordova)
gspatexas@gmail.com,gmail.com,medspa,gspatexas.com
info@hawaiiketamine.com,hawaiiketamine.com,medspa,Hawaii Ketamine
info@henrykawmd.com,henrykawmd.com,medspa,"Henry Kaw MD, Inc., Fullerton"
southlake@herkare.com,herkare.com,medspa,"HerKare, Fort Worth"
info@iconicskinclinic.com,iconicskinclinic.com,medspa,Iconic Skin Clinic (Downey)
info@idahooutreach.com,idahooutreach.com,medspa,Idaho Outreach Medicine
info@incitehealthwellness.com,incitehealthwellness.com,medspa,"Incite Health and Wellness, Peoria"
dr1@infinitylifecenter.com,infinitylifecenter.com,medspa,Infinity Life Center Honolulu HI
customerservice@infusioncenterofnj.com,infusioncenterofnj.com,medspa,Infusion Center of NJ
rarias@inlandempireweightloss.com,inlandempireweightloss.com,medspa,inlandempireweightloss.com
info@instinctbozeman.com,instinctbozeman.com,medspa,Instinct Holistic Medical Spa
rebecca.fredman@ionemedical.com,ionemedical.com,medspa,Ione Medical
helen@iviaestheticswellness.com,iviaestheticswellness.com,medspa,"IVI Aesthetics & Wellness, Chicago"
support@life-enhancement.jointrepairmt.com,life-enhancement.jointrepairmt.com,medspa,jointrepairmt.com
healthy@keepactivehealthandwellness.com,keepactivehealthandwellness.com,medspa,Keep Active Health & Wellness
lori@kemperhealthwellness.com,kemperhealthwellness.com,medspa,Kemper Health & Wellness
kicenterla@gmail.com,gmail.com,medspa,Ketamine Infusion Center
maks@keylaserinstitute.com,keylaserinstitute.com,medspa,keylaserinstitute.com
info@lakeavenuewellness.com,lakeavenuewellness.com,medspa,Lake Avenue Wellness
office@laviemd.us,laviemd.us,medspa,laviemd.us
info@lifesynergycc.com,lifesynergycc.com,medspa,"LifeSynergy Wellness, Cape Coral"
info@limitlessmale.com,limitlessmale.com,medspa,Limitless Male Medical Clinic
info@longevitymedaz.com,longevitymedaz.com,medspa,Longevity Medicine & Sports Therapy
luminescenceaesthetics@gmail.com,gmail.com,medspa,Luminescence Aesthetic Medicine
info@madisonavenuefaceandbody.com,madisonavenuefaceandbody.com,medspa,Madison Avenue Face and Body
medecmedicalcare@gmail.com,gmail.com,medspa,"Medec Medical & Aesthetics, Titusville"
miamibarplasurgery@gmail.com,gmail.com,medspa,Miami Bariatric and Plastic Surgery
info@midsouthbariatrics.com,midsouthbariatrics.com,medspa,Midsouth Bariatrics
customer.service@moonstonemedical.com,moonstonemedical.com,medspa,"Moonstone Medical Aesthetics, Vancouver"
myultimatebmi@gmail.com,gmail.com,medspa,My Ultimate BMI
jessica.doe@gmail.com,gmail.com,medspa,"Vitality MD, El Paso"
info@naturalpathmed.com,naturalpathmed.com,medspa,The Natural Path
concierge@nazarianplasticsurgery.com,nazarianplasticsurgery.com,medspa,Nazarian Plastic Surgery
info@neighborhoodwellnessclinic.com,neighborhoodwellnessclinic.com,medspa,Neighborhood Wellness Clinic
contactsalem@northeastmenshealth.com,northeastmenshealth.com,medspa,Northeast Men's Health
%20nurtureyourselfhealthcare@gmail.com,gmail.com,medspa,"Nurture Yourself Healthcare, LLC, Titusville"
info@nwwls.com,nwwls.com,medspa,nwwls.com
info@oclifestylemedicine.com,oclifestylemedicine.com,medspa,oclifestylemedicine.com
info@olammedspa.com,olammedspa.com,medspa,"Olam Med Spa, Pembroke Pines"
hello@ommedspa.com,ommedspa.com,medspa,ommedspa.com
support@ongocare.com,ongocare.com,medspa,ongocare.com
info@optifitclinics.com,optifitclinics.com,medspa,optifitclinics.com
dralkalla@optimalwlsc.com,optimalwlsc.com,medspa,optimalwlsc.com
dr.sbhasin2008@yahoo.com,yahoo.com,medspa,"Oregon Medical Centers LLC, Salem"
pdxinjex@gmail.com,gmail.com,medspa,PDX Injex
portstluciepain@gmail.com,gmail.com,medspa,portstluciepaininstitute.com
premieraestheticsva@gmail.com,gmail.com,medspa,"Premier Aesthetics, Danville"
drlisa@premiersurgeryseattle.com,premiersurgeryseattle.com,medspa,Premier Cosmetic Surgery & Medispa
info@purebodyhealthaz.com,purebodyhealthaz.com,medspa,"Pure Body Health, Tempe"
info@purecosmeticcenter.com,purecosmeticcenter.com,medspa,PURE Cosmetic Center (Boston)
web@queencitygastro.com,queencitygastro.com,medspa,Queen City Gastroenterology & Hepatology
info@radianceketamineclinic.com,radianceketamineclinic.com,medspa,Radiance Ketamine Clinic
drkim@randrrejuvenation.com,randrrejuvenation.com,medspa,"R&R Rejuvenation, LLC"
admin@resettrt.com,resettrt.com,medspa,Reset TRT & Weight Loss
info@revivalmedcenters.com,revivalmedcenters.com,medspa,revivalmedcenters.com
reviverxmedspa@gmail.com,gmail.com,medspa,ReVive RX Med Spa
admin@richmondbhrt.com,richmondbhrt.com,medspa,richmondbhrt.com
office@ridgwayplasticsurgery.com,ridgwayplasticsurgery.com,medspa,ridgwayplasticsurgery.com
info@riverheadwellnessmd.com,riverheadwellnessmd.com,medspa,riverheadwellnessmd.com
info@royalbeautya.com,royalbeautya.com,medspa,"Royal Beauty Aesthetics, Draper"
sbmesa@salonblissful.com,salonblissful.com,medspa,"Salon Blissful, Peoria"
hello@selfcarela.com,selfcarela.com,medspa,Self Care LA
marion@simedicalinc.com,simedicalinc.com,medspa,"SI Medical Weight Loss, Belleville"
info@skinbydeeproots.com,skinbydeeproots.com,medspa,Skin by Deep Roots
info@slimpathsolutions.com,slimpathsolutions.com,medspa,Slim Path Solutions
stellarskinaz@aol.com,aol.com,medspa,"Stellar Skin & Laser, Tempe"
info@strivewellnessnj.com,strivewellnessnj.com,medspa,StrIVe Wellness NJ(Mens Health-Testosterone Replacement
info@studioraesthetics.com,studioraesthetics.com,medspa,"Studio R Aesthetics, Charlottesville"
office@tailoringhealthwellness.com,tailoringhealthwellness.com,medspa,Tailoring Health & Wellness
office@theaestheticfirm.com,theaestheticfirm.com,medspa,The Aesthetic Firm
contact@theembodiedwellness.com,theembodiedwellness.com,medspa,Embodied Wellness
info@theinvigory.com,theinvigory.com,medspa,"The Invigory, Charlotte"
info@thelassi.com,thelassi.com,medspa,thelassi.com
info@thenobleclinic.com,thenobleclinic.com,medspa,"Noble Clinic, Draper"
info@thespawellnesscenter.com,thespawellnesscenter.com,medspa,"The Spa Wellness Center, Draper"
info@thewellnesslabmd.com,thewellnesslabmd.com,medspa,The Wellness Lab MD
info@thrivewm.org,thrivewm.org,medspa,Thrive Medical Weight Loss
drrohs@totalhealthcincinnati.com,totalhealthcincinnati.com,medspa,Total Health Cincinnati
info@treasurevalleyaw.com,treasurevalleyaw.com,medspa,Treasure Valley Aesthetics & Wellness
info@truevertexmd.com,truevertexmd.com,medspa,TrueVertex
helloup@uniquephysique.com,uniquephysique.com,medspa,Unique Physique
edk@vancouverdirectprimarycare.com,vancouverdirectprimarycare.com,medspa,"Vancouver Direct Primary Care, Vancouver"
contact@vitalmedicalwellness.com,vitalmedicalwellness.com,medspa,vitalmedicalwellness.com
info@vitalmenshealthcenter.com,vitalmenshealthcenter.com,medspa,"VITAL Men’s Health Center, Charlotte"
drnickodemmanager@gmail.com,gmail.com,medspa,Vita Marie Aesthetics & Wellness
info@vitapureinfusions.com,vitapureinfusions.com,medspa,Vita Pure IV
info@vivagenhealth.com,vivagenhealth.com,medspa,"Vivagen Health, Pembroke Pines"
info@weightlosscliniclosangeles.com,weightlosscliniclosangeles.com,medspa,Weight Loss Clinic Los Angeles
hello@wellbarco.com,wellbarco.com,medspa,WELL
wellnesscentercleveland@gmail.com,gmail.com,medspa,Wellness Center of Greater Cleveland
customerservice@wellnessmdspa.com,wellnessmdspa.com,medspa,Wellness MD and Med Spa
help@youngermemd.com,youngermemd.com,medspa,YoungerMeMD
raeann@youthfulbalance.net,youthfulbalance.net,medspa,Youthful Balance Medical Center
info@18spaco.com,18spaco.com,medspa,18spaco.com
info.aboutfaceaesthetics@gmail.com,gmail.com,medspa,About Face Aesthetics & Wellness
aesthetics@agenacareaesthetics.com,agenacareaesthetics.com,medspa,"Agenacare Aesthetics, Roanoke"
info@alonso-aesthetics.com,alonso-aesthetics.com,medspa,Alonso Aesthetics & Wellness
info@andromagnus.com,andromagnus.com,medspa,AndroMAGNUS
info@ascendsnaturalmedicine.com,ascendsnaturalmedicine.com,medspa,"Ascends Natural Medicine, Casa Grande"
contact@atlantaendocrine.com,atlantaendocrine.com,medspa,Atlanta Endocrine Associates
info@atlantafaceandbody.com,atlantafaceandbody.com,medspa,Atlanta Face & Body
monika.e.rod@gmail.com,gmail.com,medspa,atxinfusionandwellness.com
info@avenitywellness.com,avenitywellness.com,medspa,Avenity Wellness and Hormones
awakin@awakinmenshealth.com,awakinmenshealth.com,medspa,Awakin Men's Health
rclark@ayafusion.com,ayafusion.com,medspa,AyaFusion Wellness Downers Grove IL
info@azbloomwellness.com,azbloomwellness.com,medspa,"Bloom Wellness Clinics, LLC (Scottsdale)"
hello@beautiquemedicalspa.com,beautiquemedicalspa.com,medspa,"Beautique Medical Spa, McAllen"
info@beautylablaser.com,beautylablaser.com,medspa,"Beauty Lab + Laser, Murray"
info@bellewellness.org,bellewellness.org,medspa,"Belle Wellness, Apple Valley"
info@beuagain.com,beuagain.com,medspa,beuagain.com
hello@beyourkind.com,beyourkind.com,medspa,Be Your Kind
info@bgmedicalcenter.com,bgmedicalcenter.com,medspa,"BG Medical Center, Buffalo Grove"
bhcnow1@gmail.com,gmail.com,medspa,bhcfm.com
info@bio-tique.com,bio-tique.com,medspa,"Bio-tique, Poway"
info@biofunctionalmed.com,biofunctionalmed.com,medspa,BioFunctional Med
info@bioluxe.net,bioluxe.net,medspa,"Bioluxe Aesthetics & Wellness, Miramar"
info@bluespa.com,bluespa.com,medspa,"Blue Medical Spa, Los Angeles"
gene@bmswellnessca.com,bmswellnessca.com,medspa,BMS Wellness And Weightloss
bodybalancemd@yahoo.com,yahoo.com,medspa,bodybalanceweightloss.com
marketing@bodybarmd.com,bodybarmd.com,medspa,BodyBarMD
stoneoak@bwellclinic.com,bwellclinic.com,medspa,BWell Clinic
info@c2medspa.com,c2medspa.com,medspa,c2medspa.com
info@carolinatrimclinic.com,carolinatrimclinic.com,medspa,Carolina Trim Clinic
drcrantford@gmail.com,gmail.com,medspa,CC Plastics and Skin Clinic
info@choicesweightmanagement.com,choicesweightmanagement.com,medspa,Choices Weight Management
symonettweightloss@gmail.com,gmail.com,medspa,Colton Medical Weight Loss Center
staff@confidenceclinictx.com,confidenceclinictx.com,medspa,confidenceclinictx.com
info@contourlook.com,contourlook.com,medspa,Contour Aesthetics + Wellness
pam@desertglowspa.com,desertglowspa.com,medspa,desertglowspa.com
desertrosehormoneandwellness@outlook.com,outlook.com,medspa,Desert Rose Hormone and Wellness
info@discoveroptimal.com,discoveroptimal.com,medspa,"Discover Optimal Healthcare, Wilmington"
info@drdifrancesco.com,drdifrancesco.com,medspa,DiFrancesco Plastic Surgery
drjillsweightloss@gmail.com,gmail.com,medspa,Dr. Jill's Weight Loss Clinic
revitalize@drjoannelopes.com,drjoannelopes.com,medspa,drjoannelopes.com
info@elegantbeautycu.com,elegantbeautycu.com,medspa,"Elegant Beauty Medical Spa, Urbana"
elitetotalwellness@gmail.com,gmail.com,medspa,"Elite Total Wellness, Memphis"
kaylak@essencemedspa.net,essencemedspa.net,medspa,"Essence Med Spa, Grand Island"
support@eweightmedical.com,eweightmedical.com,medspa,eWeight Medical
execmedinfo@gmail.com,gmail.com,medspa,execmedspa.com
info@fbmedspa.com,fbmedspa.com,medspa,fbmedspa.com
info@gafamilycare.com,gafamilycare.com,medspa,Georgia Family Care (Lithonia)
hello@getwellhealth.co,getwellhealth.co,medspa,GetWell Health
ggmedspa@gmail.com,gmail.com,medspa,ggmedispa.com
info@happyhormonecottage.com,happyhormonecottage.com,medspa,Integrative Hormone Center for Men
info@hcgdietmiami.com,hcgdietmiami.com,medspa,HCG Diet Miami
hixsonweightloss2145@gmail.com,gmail.com,medspa,hixsonweightloss.net
info@hormoneclinicutah.com,hormoneclinicutah.com,medspa,"Hormone Clinic, LLC"
info@idealhealthatl.com,idealhealthatl.com,medspa,idealhealthatl.com
client@idealweightcenter.com,idealweightcenter.com,medspa,idealweightcenter.com
intake@infuzenspa.com,infuzenspa.com,medspa,Infu-Zen Spa
info@innatebeauty.com,innatebeauty.com,medspa,Innate Beauty Medical Spa
david@innovativehealthandwellness.net,innovativehealthandwellness.net,medspa,Innovative Health & Wellness (Woodstock)
info@inshapemdtx.com,inshapemdtx.com,medspa,"InShapeMD, San Angelo"
info@ionaesthetic.com,ionaesthetic.com,medspa,ionaesthetic.com
info@iowmed.com,iowmed.com,medspa,iowmed.com
lifesourcetreatment@gmail.com,gmail.com,medspa,"Life Source Treatment Center, Redlands"
info@ivhydrationvitamin.com,ivhydrationvitamin.com,medspa,IV Hydration Vitamin Therapy
frontdesk@jattointernalmed.com,jattointernalmed.com,medspa,jattointernalmed.com
welcome@k2holistichealth.com,k2holistichealth.com,medspa,K2 Holistic Health
info@kcbariatric.com,kcbariatric.com,medspa,"KC Bariatric, Lenexa"
info@lalueurhw.com,lalueurhw.com,medspa,lalueurhw.com
info@laveenmedicalweightloss.com,laveenmedicalweightloss.com,medspa,laveenmedicalweightloss.com
info@legacyhealthwellness.com,legacyhealthwellness.com,medspa,Legacy Health & Wellness
info@livelavishde.com,livelavishde.com,medspa,"Lavish Wellness & Aesthetics, Wilmington"
info@livevitalife.com,livevitalife.com,medspa,"Vitalife Wellness and Aesthetics, Dallas"
admin@lthfamilymedicine.com,lthfamilymedicine.com,medspa,"LTH Family Medicine, DeSoto"
info@lx-medical.com,lx-medical.com,medspa,"LX Medical, Edina"
info@lyv-wellness.com,lyv-wellness.com,medspa,LYV The Wellness Space
info@maintainhw.com,maintainhw.com,medspa,"Maintain Wellness and Aesthetics, Plainfield"
mariposaweightloss@gmail.com,gmail.com,medspa,mariposaweightloss.com
admin@mdtrimclinic.com,mdtrimclinic.com,medspa,MD Trim Clinic (Novato)
info@medspaba.com,medspaba.com,medspa,medspaba.com
info@medwellaz.com,medwellaz.com,medspa,MedWell Arizona
info@menspeakperformance.com,menspeakperformance.com,medspa,Men's Peak Performance Health
hello@monarchcharleston.com,monarchcharleston.com,medspa,Monarch Esthetics
rime422@hotmail.com,hotmail.com,medspa,Moss Medical Clinic
musemedspa@muse-medspa.com,muse-medspa.com,medspa,"Muse MedSpa Bellevue, Bellevue"
info@myoptimallifeaz.com,myoptimallifeaz.com,medspa,Optimal Weight and Wellness MedSpa
info@mywellhealth.org,mywellhealth.org,medspa,mywellhealth.org
info@newenglandhealthclinic.com,newenglandhealthclinic.com,medspa,New England Health Clinic
chelsie.gilchrist@newradiancenow.com,newradiancenow.com,medspa,newradiancenow.com
hello@newwellnesssa.com,newwellnesssa.com,medspa,New Wellness San Antonio TX
nexgenlongevity@gmail.com,gmail.com,medspa,NexGen Longevity
service@nextgenmalemedicalclinic.com,nextgenmalemedicalclinic.com,medspa,nextgenmalemedicalclinic.com
noblehealth.wellness@gmail.com,gmail.com,medspa,Noble Health and Wellness
aterlinsky@nu-living.com,nu-living.com,medspa,Nu-Living Optimal Wellness Arlington VA
info@ocweightlossandmedspa.com,ocweightlossandmedspa.com,medspa,ocweightlossandmedspa.com
inquiries.medispa@gmail.com,gmail.com,medspa,Medispa & Salon
drsmith@oronofamilymedicine.com,oronofamilymedicine.com,medspa,"Orono Family Medicine, Minnetonka"
palmetto.aesthetics@gmail.com,gmail.com,medspa,Palmetto Aesthetics Medical Spa
info@pamchaneyaesthetics.com,pamchaneyaesthetics.com,medspa,"Pam Chaney Aesthetics, Elkhart"
info@paradigmclinicokc.com,paradigmclinicokc.com,medspa,Paradigm Restorative Health Clinic
admin@pcossisters.com,pcossisters.com,medspa,pcossisters.com
info@prcpb.com,prcpb.com,medspa,prcpb.com
info@precisionlongevitylbk.com,precisionlongevitylbk.com,medspa,Precision Longevity
info@precisionwellnessctr.com,precisionwellnessctr.com,medspa,Precision Wellness Center
info@primetimemensclinic.com,primetimemensclinic.com,medspa,PRIMETIME Men's Clinic Northport AL
info@pscwichita.com,pscwichita.com,medspa,pscwichita.com
contact@pureblissmedicalspa.com,pureblissmedicalspa.com,medspa,Pure Bliss Med Spa
dominyse@rejuvenatemuncie.com,rejuvenatemuncie.com,medspa,"Rejuvenate Muncie, Muncie"
rejuvehw@yahoo.com,yahoo.com,medspa,rejuvenatewhc.com
restorewellnessrgv@gmail.com,gmail.com,medspa,Restore Wellness RGV
revivalwinterset@gmail.com,gmail.com,medspa,revivalwellnessandweightloss.com
info@revivehealthaz.com,revivehealthaz.com,medspa,revivehealthaz.com
info@rgvrejuvenate.com,rgvrejuvenate.com,medspa,Rejuvenate Med Spa
gyn@rhettwomenscenter.com,rhettwomenscenter.com,medspa,Rhett Women's Center (Mount Pleasant)
info@rimimed.com,rimimed.com,medspa,Rimi Med & Aesthetics
sabamedspa@gmail.com,gmail.com,medspa,"Saba Med Spa, Grapevine"
info@sabashabnammd.com,sabashabnammd.com,medspa,"Saba Shabnam, MD, FAAFP, Grapevine"
info@sculptzoneatl.com,sculptzoneatl.com,medspa,Sculpt Zone
info@serenityhealthcarecenter.com,serenityhealthcarecenter.com,medspa,"Serenity Health Care Center, Waukesha"
nurses@sesculpting.com,sesculpting.com,medspa,Southeast Sculpting + Rejuvination
info@sevafamily.com,sevafamily.com,medspa,"Seva Family Medicine, Parker"
hello@sfcosmeticsurgery.com,sfcosmeticsurgery.com,medspa,sfcosmeticsurgery.com
hello@shapeuclinic.com,shapeuclinic.com,medspa,shapeuclinic.com
info@simplicitysfl.com,simplicitysfl.com,medspa,Simplicity Health & Wellness
frontdesk@skinbodymemphis.com,skinbodymemphis.com,medspa,"SkinBody Memphis, Memphis"
info@skindamsel.com,skindamsel.com,medspa,"Skin Damsel Aesthetics, Dallas"
info@skinnbar.com,skinnbar.com,medspa,"Skinn Bar, Frisco"
info@slateraesthetics.com,slateraesthetics.com,medspa,Slater Aesthetics (Atlanta)
info@slimagain.com,slimagain.com,medspa,slimagain.com
slimsecretmedspa@yahoo.com,yahoo.com,medspa,"Slim Secret Med Spa, McAllen"
slimtrimpa@gmail.com,gmail.com,medspa,Slim Trim Clinic in PA
